t,stimulus,x,y,t.stim,subid
146.884,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,3.3,ettest1-eye_data Samples.txt
146.918,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,3.33333,ettest1-eye_data Samples.txt
146.951,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,3.36667,ettest1-eye_data Samples.txt
147.651,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.06667,ettest1-eye_data Samples.txt
147.684,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.1,ettest1-eye_data Samples.txt
147.718,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.13333,ettest1-eye_data Samples.txt
147.751,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.16667,ettest1-eye_data Samples.txt
147.784,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.2,ettest1-eye_data Samples.txt
147.818,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.23333,ettest1-eye_data Samples.txt
147.851,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,4.26667,ettest1-eye_data Samples.txt
147.884,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,0,1050,0,ettest1-eye_data Samples.txt
152.084,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,0,1050,3.8,ettest1-eye_data Samples.txt
152.117,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,0,1050,3.83333,ettest1-eye_data Samples.txt
152.151,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,0,1050,3.86667,ettest1-eye_data Samples.txt
152.184,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,0,1050,3.9,ettest1-eye_data Samples.txt
152.217,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,0,1050,3.93333,ettest1-eye_data Samples.txt
153.917,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,0,1050,1.2,ettest1-eye_data Samples.txt
153.95,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,0,1050,1.23333,ettest1-eye_data Samples.txt
153.984,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,0,1050,1.26667,ettest1-eye_data Samples.txt
154.017,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,0,1050,1.3,ettest1-eye_data Samples.txt
154.05,bd03ea1283d9762bcf8971e9db7941d0_1920x1080.avi,0,1050,1.33333,ettest1-eye_data Samples.txt
159.517,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,0,1050,2.36667,ettest1-eye_data Samples.txt
159.55,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,0,1050,2.4,ettest1-eye_data Samples.txt
159.583,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,0,1050,2.43333,ettest1-eye_data Samples.txt
159.616,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,0,1050,2.46667,ettest1-eye_data Samples.txt
159.65,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,0,1050,2.5,ettest1-eye_data Samples.txt
90.057,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,122,619,0.4,ettest1-eye_data Samples.txt
89.957,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,135,628,0.3,ettest1-eye_data Samples.txt
81.925,090377ceeb24fe42f0b74d558463cdbb_1920x1080.avi,173,677,1.33333,ettest1-eye_data Samples.txt
118.454,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,175,524,1.83333,ettest1-eye_data Samples.txt
149.917,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,192,60,1.63333,ettest1-eye_data Samples.txt
150.051,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,192,66,1.76667,ettest1-eye_data Samples.txt
150.117,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,192,66,1.83333,ettest1-eye_data Samples.txt
150.151,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,192,59,1.86667,ettest1-eye_data Samples.txt
150.017,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,195,71,1.73333,ettest1-eye_data Samples.txt
150.084,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,195,67,1.8,ettest1-eye_data Samples.txt
149.951,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,197,57,1.66667,ettest1-eye_data Samples.txt
149.884,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,198,56,1.6,ettest1-eye_data Samples.txt
149.984,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,198,62,1.7,ettest1-eye_data Samples.txt
90.09,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,204,740,0.433333,ettest1-eye_data Samples.txt
85.858,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,205,646,0.666667,ettest1-eye_data Samples.txt
149.851,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,205,50,1.56667,ettest1-eye_data Samples.txt
149.817,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,206,60,1.53333,ettest1-eye_data Samples.txt
64.293,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,222,655,1.6,ettest1-eye_data Samples.txt
149.784,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,222,82,1.5,ettest1-eye_data Samples.txt
127.253,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,227,612,1.6,ettest1-eye_data Samples.txt
77.858,728db2b054c3d1304ac6a66165cb0b80_1920x1080.avi,229,695,1.7,ettest1-eye_data Samples.txt
150.184,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,232,56,1.9,ettest1-eye_data Samples.txt
90.124,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,239,787,0.466667,ettest1-eye_data Samples.txt
101.689,7b3f72d3264160acd9cfd968bd8b2972_1920x1080.avi,239,630,3,ettest1-eye_data Samples.txt
128.82,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,241,637,3.16667,ettest1-eye_data Samples.txt
119.021,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,242,684,2.4,ettest1-eye_data Samples.txt
64.36,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,243,665,1.66667,ettest1-eye_data Samples.txt
77.825,728db2b054c3d1304ac6a66165cb0b80_1920x1080.avi,243,655,1.66667,ettest1-eye_data Samples.txt
81.958,090377ceeb24fe42f0b74d558463cdbb_1920x1080.avi,244,693,1.36667,ettest1-eye_data Samples.txt
47.595,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,246,633,2.83333,ettest1-eye_data Samples.txt
93.89,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,246,681,4.23333,ettest1-eye_data Samples.txt
77.226,728db2b054c3d1304ac6a66165cb0b80_1920x1080.avi,247,593,1.06667,ettest1-eye_data Samples.txt
95.023,bc901ff396ef76b9a15b0873b806a707_1920x1080.avi,247,724,0.8,ettest1-eye_data Samples.txt
147.051,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,247,684,3.46667,ettest1-eye_data Samples.txt
159.683,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,247,657,2.53333,ettest1-eye_data Samples.txt
94.857,bc901ff396ef76b9a15b0873b806a707_1920x1080.avi,250,684,0.633333,ettest1-eye_data Samples.txt
128.653,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,251,586,3,ettest1-eye_data Samples.txt
93.923,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,252,680,4.26667,ettest1-eye_data Samples.txt
139.752,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,253,660,0.6,ettest1-eye_data Samples.txt
48.128,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,255,563,3.36667,ettest1-eye_data Samples.txt
47.562,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,256,611,2.8,ettest1-eye_data Samples.txt
101.723,7b3f72d3264160acd9cfd968bd8b2972_1920x1080.avi,256,673,3.03333,ettest1-eye_data Samples.txt
10.832,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,259,567,1.76667,ettest1-eye_data Samples.txt
147.018,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,259,679,3.43333,ettest1-eye_data Samples.txt
81.758,090377ceeb24fe42f0b74d558463cdbb_1920x1080.avi,260,696,1.16667,ettest1-eye_data Samples.txt
94.257,bc901ff396ef76b9a15b0873b806a707_1920x1080.avi,261,717,0.0333333,ettest1-eye_data Samples.txt
106.389,2551788d6aa340fa05d317c7440b10f6_1920x1080.avi,264,661,3.1,ettest1-eye_data Samples.txt
139.885,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,269,592,0.733333,ettest1-eye_data Samples.txt
118.487,80fac479ce0071ae2def244fd1a0b624_1920x1080.avi,270,708,1.86667,ettest1-eye_data Samples.txt
141.452,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,272,670,2.3,ettest1-eye_data Samples.txt
141.652,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,275,733,2.5,ettest1-eye_data Samples.txt
141.685,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,277,673,2.53333,ettest1-eye_data Samples.txt
141.618,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,278,655,2.46667,ettest1-eye_data Samples.txt
140.518,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,285,709,1.36667,ettest1-eye_data Samples.txt
149.751,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,288,172,1.46667,ettest1-eye_data Samples.txt
10.866,9350959a01284089fb3f1e3eaad3fa87_1920x1080.avi,290,664,1.8,ettest1-eye_data Samples.txt
150.684,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,303,380,2.4,ettest1-eye_data Samples.txt
159.75,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,307,682,2.6,ettest1-eye_data Samples.txt
150.717,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,314,391,2.43333,ettest1-eye_data Samples.txt
60.494,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,324,703,2.26667,ettest1-eye_data Samples.txt
88.624,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,325,308,3.43333,ettest1-eye_data Samples.txt
150.751,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,327,387,2.46667,ettest1-eye_data Samples.txt
150.784,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,333,382,2.5,ettest1-eye_data Samples.txt
150.817,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,333,379,2.53333,ettest1-eye_data Samples.txt
150.884,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,333,379,2.6,ettest1-eye_data Samples.txt
150.917,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,336,384,2.63333,ettest1-eye_data Samples.txt
150.951,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,338,385,2.66667,ettest1-eye_data Samples.txt
150.851,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,341,373,2.56667,ettest1-eye_data Samples.txt
150.984,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,354,383,2.7,ettest1-eye_data Samples.txt
88.657,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,359,304,3.46667,ettest1-eye_data Samples.txt
88.724,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,360,298,3.53333,ettest1-eye_data Samples.txt
88.757,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,362,296,3.56667,ettest1-eye_data Samples.txt
88.691,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,363,304,3.5,ettest1-eye_data Samples.txt
88.791,b7e02eb7667265246a7671214f7678e4_1920x1080.avi,367,294,3.6,ettest1-eye_data Samples.txt
33.03,8ff39d257ce5e41d712d32be5230030a_1920x1080.avi,381,775,1.6,ettest1-eye_data Samples.txt
144.485,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,406,966,0.9,ettest1-eye_data Samples.txt
3.266,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,412,371,3.3,ettest1-eye_data Samples.txt
3.333,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,415,373,3.36667,ettest1-eye_data Samples.txt
3.166,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,416,365,3.2,ettest1-eye_data Samples.txt
3.3,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,416,372,3.33333,ettest1-eye_data Samples.txt
64.326,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,417,300,1.63333,ettest1-eye_data Samples.txt
149.284,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,417,304,1,ettest1-eye_data Samples.txt
3.233,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,418,371,3.26667,ettest1-eye_data Samples.txt
3.2,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,419,367,3.23333,ettest1-eye_data Samples.txt
3.133,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,421,366,3.16667,ettest1-eye_data Samples.txt
3.366,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,421,375,3.4,ettest1-eye_data Samples.txt
149.318,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,421,301,1.03333,ettest1-eye_data Samples.txt
3.1,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,422,362,3.13333,ettest1-eye_data Samples.txt
149.251,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,422,307,0.966667,ettest1-eye_data Samples.txt
149.451,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,422,295,1.16667,ettest1-eye_data Samples.txt
3.033,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,423,363,3.06667,ettest1-eye_data Samples.txt
3.066,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,423,365,3.1,ettest1-eye_data Samples.txt
2.966,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,424,362,3,ettest1-eye_data Samples.txt
3,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,424,362,3.03333,ettest1-eye_data Samples.txt
149.218,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,424,304,0.933333,ettest1-eye_data Samples.txt
149.351,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,424,306,1.06667,ettest1-eye_data Samples.txt
2.833,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,426,360,2.86667,ettest1-eye_data Samples.txt
2.933,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,426,366,2.96667,ettest1-eye_data Samples.txt
90.19,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,426,428,0.533333,ettest1-eye_data Samples.txt
149.484,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,426,292,1.2,ettest1-eye_data Samples.txt
2.9,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,427,367,2.93333,ettest1-eye_data Samples.txt
149.384,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,427,299,1.1,ettest1-eye_data Samples.txt
149.418,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,427,297,1.13333,ettest1-eye_data Samples.txt
149.617,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,427,289,1.33333,ettest1-eye_data Samples.txt
159.45,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,428,292,2.3,ettest1-eye_data Samples.txt
2.8,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,430,370,2.83333,ettest1-eye_data Samples.txt
2.866,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,430,363,2.9,ettest1-eye_data Samples.txt
45.595,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,430,238,0.833333,ettest1-eye_data Samples.txt
64.96,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,430,307,2.26667,ettest1-eye_data Samples.txt
64.993,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,430,302,2.3,ettest1-eye_data Samples.txt
149.517,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,430,289,1.23333,ettest1-eye_data Samples.txt
149.551,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,430,291,1.26667,ettest1-eye_data Samples.txt
149.651,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,430,285,1.36667,ettest1-eye_data Samples.txt
149.684,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,430,282,1.4,ettest1-eye_data Samples.txt
90.257,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,431,427,0.6,ettest1-eye_data Samples.txt
99.723,7b3f72d3264160acd9cfd968bd8b2972_1920x1080.avi,432,1002,1.03333,ettest1-eye_data Samples.txt
144.785,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,432,312,1.2,ettest1-eye_data Samples.txt
149.717,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,432,281,1.43333,ettest1-eye_data Samples.txt
159.483,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,432,148,2.33333,ettest1-eye_data Samples.txt
45.695,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,433,246,0.933333,ettest1-eye_data Samples.txt
46.029,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,433,276,1.26667,ettest1-eye_data Samples.txt
60.627,ef924b8f7ab0742c2282881012493c55_1920x1080.avi,433,325,2.4,ettest1-eye_data Samples.txt
144.685,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,433,299,1.1,ettest1-eye_data Samples.txt
144.718,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,433,311,1.13333,ettest1-eye_data Samples.txt
149.584,b65e305c1ecf05ad98b62d432ab3a63b_1920x1080.avi,433,290,1.3,ettest1-eye_data Samples.txt
45.729,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,434,255,0.966667,ettest1-eye_data Samples.txt
65.626,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,434,281,2.93333,ettest1-eye_data Samples.txt
65.66,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,434,275,2.96667,ettest1-eye_data Samples.txt
90.29,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,434,409,0.633333,ettest1-eye_data Samples.txt
126.453,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,434,293,0.8,ettest1-eye_data Samples.txt
139.585,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,434,323,0.433333,ettest1-eye_data Samples.txt
144.752,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,434,311,1.16667,ettest1-eye_data Samples.txt
159.416,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,434,288,2.26667,ettest1-eye_data Samples.txt
45.795,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,435,271,1.03333,ettest1-eye_data Samples.txt
64.926,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,435,311,2.23333,ettest1-eye_data Samples.txt
65.593,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,435,285,2.9,ettest1-eye_data Samples.txt
95.223,bc901ff396ef76b9a15b0873b806a707_1920x1080.avi,435,355,1,ettest1-eye_data Samples.txt
139.552,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,435,320,0.4,ettest1-eye_data Samples.txt
45.862,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,436,265,1.1,ettest1-eye_data Samples.txt
64.66,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,436,336,1.96667,ettest1-eye_data Samples.txt
65.026,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,436,296,2.33333,ettest1-eye_data Samples.txt
65.126,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,436,293,2.43333,ettest1-eye_data Samples.txt
65.56,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,436,288,2.86667,ettest1-eye_data Samples.txt
3.433,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,437,373,3.46667,ettest1-eye_data Samples.txt
45.662,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,437,242,0.9,ettest1-eye_data Samples.txt
45.895,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,437,264,1.13333,ettest1-eye_data Samples.txt
45.995,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,437,276,1.23333,ettest1-eye_data Samples.txt
46.062,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,437,273,1.3,ettest1-eye_data Samples.txt
64.626,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,437,352,1.93333,ettest1-eye_data Samples.txt
65.093,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,437,295,2.4,ettest1-eye_data Samples.txt
65.693,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,437,273,3,ettest1-eye_data Samples.txt
126.52,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,437,289,0.866667,ettest1-eye_data Samples.txt
139.452,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,437,317,0.3,ettest1-eye_data Samples.txt
3.4,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,438,373,3.43333,ettest1-eye_data Samples.txt
65.06,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,438,294,2.36667,ettest1-eye_data Samples.txt
77.259,728db2b054c3d1304ac6a66165cb0b80_1920x1080.avi,438,298,1.1,ettest1-eye_data Samples.txt
126.487,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,438,279,0.833333,ettest1-eye_data Samples.txt
139.485,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,438,327,0.333333,ettest1-eye_data Samples.txt
144.651,f31dfa62be96d78750cc29c325dc369a_1920x1080.avi,438,295,1.06667,ettest1-eye_data Samples.txt
159.35,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,438,294,2.2,ettest1-eye_data Samples.txt
45.928,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,439,270,1.16667,ettest1-eye_data Samples.txt
64.693,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,439,330,2,ettest1-eye_data Samples.txt
64.76,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,439,330,2.06667,ettest1-eye_data Samples.txt
65.16,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,439,294,2.46667,ettest1-eye_data Samples.txt
65.36,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,439,294,2.66667,ettest1-eye_data Samples.txt
65.393,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,439,298,2.7,ettest1-eye_data Samples.txt
65.726,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,439,274,3.03333,ettest1-eye_data Samples.txt
90.224,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,439,423,0.566667,ettest1-eye_data Samples.txt
126.62,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,439,276,0.966667,ettest1-eye_data Samples.txt
126.687,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,439,277,1.03333,ettest1-eye_data Samples.txt
159.383,91b32155838b6eea3927ea8e20b0e4cf_1920x1080.avi,439,289,2.23333,ettest1-eye_data Samples.txt
1.133,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,440,350,1.16667,ettest1-eye_data Samples.txt
45.628,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,440,232,0.866667,ettest1-eye_data Samples.txt
64.793,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,440,326,2.1,ettest1-eye_data Samples.txt
65.793,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,440,276,3.1,ettest1-eye_data Samples.txt
126.553,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,440,266,0.9,ettest1-eye_data Samples.txt
126.587,83bb3da3d9c61ee7787571f0fbdab425_1920x1080.avi,440,275,0.933333,ettest1-eye_data Samples.txt
45.828,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,441,262,1.06667,ettest1-eye_data Samples.txt
45.962,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,441,276,1.2,ettest1-eye_data Samples.txt
46.128,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,441,269,1.36667,ettest1-eye_data Samples.txt
64.86,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,441,322,2.16667,ettest1-eye_data Samples.txt
65.26,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,441,294,2.56667,ettest1-eye_data Samples.txt
65.526,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,441,292,2.83333,ettest1-eye_data Samples.txt
65.826,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,441,281,3.13333,ettest1-eye_data Samples.txt
65.86,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,441,285,3.16667,ettest1-eye_data Samples.txt
134.752,dd7d08691831004659c0b151479cc1e2_1920x1080.avi,441,446,0.0333333,ettest1-eye_data Samples.txt
4.1,5c24dc9177d235c028e914f1b1373878_1920x1080.avi,442,331,4.13333,ettest1-eye_data Samples.txt
6.199,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,442,332,1.6,ettest1-eye_data Samples.txt
46.095,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,442,275,1.33333,ettest1-eye_data Samples.txt
64.826,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,442,325,2.13333,ettest1-eye_data Samples.txt
64.893,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,442,319,2.2,ettest1-eye_data Samples.txt
65.226,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,442,294,2.53333,ettest1-eye_data Samples.txt
139.519,7af688500c83b5b6e665cffaabddb960_1920x1080.avi,442,320,0.366667,ettest1-eye_data Samples.txt
6.099,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,443,334,1.5,ettest1-eye_data Samples.txt
6.233,63c34d3a8c9fb074ee3cca74f178a718_1920x1080.avi,443,329,1.63333,ettest1-eye_data Samples.txt
45.762,3e695b7f738926fa83f11b6a54f11fb5_1920x1080.avi,443,260,1,ettest1-eye_data Samples.txt
64.093,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,443,321,1.4,ettest1-eye_data Samples.txt
64.726,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,443,334,2.03333,ettest1-eye_data Samples.txt
65.293,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,443,294,2.6,ettest1-eye_data Samples.txt
65.326,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,443,293,2.63333,ettest1-eye_data Samples.txt
65.426,4d794750d894b1a2b4b16f7748c3065d_1920x1080.avi,443,300,2.73333,ettest1-eye_data Samples.txt
91.324,fc001c1f01c2f8828c92b25d320ce460_1920x1080.avi,443,365,1.66667,ettest1-eye_data Samples.txt
